ID,Timestamp,data_creation_method,vectorization_model,do_resample,n_neighbours,do_outlier_filtering,contamination,n_neighbours_lof,classifier,classifier_hyperparams,Training_Directory,Evaluation_Directory,Fraction of data after outlier filtering,Fraction of data classified after outlier filtering,Accuracy,Precision,Recall,F1_Score,Number of classes,Top-N,n_tokens,Stemming,Lemmitize,Clean code,Remove stop words,Class sizes:,#codePoints:,Mean nb density,Mean nb entropy,n_LoC,n_LoC_mean,n_LoC_median,n_LoC_std,Mapped files,do_merge_training_data
21,2025-04-30 16:20:15.595389,"['paragraphs', 'sentences']",openai-embedding,False,0,False,0,0,sqrt_min_class-NN,"{'n_neighbors': 'sqrt_min_class', 'threshold': 0.01, 'weights': 'uniform'}",./data/teammates/descriptions/level 2,./data/teammates/code,1.0,1.0,0.3585880327163151,0.35949557724185355,0.36759906574431245,0.3338923945105026,6,1,16340,True,True,True,True,"{'client': 94, 'common': 157, 'e2e': 133, 'logic': 89, 'storage': 104, 'ui': 341}",4646,0.7293454025709297,1.8841244203063428,33006,7.1041756349547995,2.0,13.735166802876398,False,False
22,2025-04-30 16:20:17.550983,"['paragraphs', 'sentences']",openai-embedding,False,0,False,0,0,sqrt_min_class-NN,"{'n_neighbors': 'sqrt_min_class', 'threshold': 0.01, 'weights': 'uniform'}",./data/teammates/descriptions/level 2,./data/teammates/code,1.0,1.0,0.6715542521994134,0.6190045967578043,0.6422020731001727,0.6184864263833375,6,1,16340,True,True,True,True,"{'client': 94, 'common': 157, 'e2e': 133, 'logic': 89, 'storage': 104, 'ui': 341}",682,0.7293454025709297,1.8841244203063428,92433,135.53225806451613,72.5,183.71873969790312,True,False
23,2025-04-30 16:27:33.787764,"['paragraphs', 'sentences']",openai-embedding,False,0,False,0,0,sqrt_min_class-NN,"{'n_neighbors': 'sqrt_min_class', 'threshold': 0.01, 'weights': 'uniform'}",./data/teammates/descriptions/level 3,./data/teammates/code,1.0,1.0,0.4948342660352992,0.46758038315992057,0.43561125905086895,0.4239535271534902,6,1,36639,True,True,True,True,"{'client': 181, 'common': 535, 'e2e': 217, 'logic': 476, 'storage': 383, 'ui': 369}",4646,0.6996367965205662,2.020500869531202,33006,7.1041756349547995,2.0,13.735166802876398,False,False
24,2025-04-30 16:27:35.916975,"['paragraphs', 'sentences']",openai-embedding,False,0,False,0,0,sqrt_min_class-NN,"{'n_neighbors': 'sqrt_min_class', 'threshold': 0.01, 'weights': 'uniform'}",./data/teammates/descriptions/level 3,./data/teammates/code,1.0,1.0,0.5703812316715543,0.5941608316950314,0.6447150922151622,0.5641791183905006,6,1,36639,True,True,True,True,"{'client': 181, 'common': 535, 'e2e': 217, 'logic': 476, 'storage': 383, 'ui': 369}",682,0.6996367965205662,2.020500869531202,92433,135.53225806451613,72.5,183.71873969790312,True,False
25,2025-04-30 16:43:04.682097,"['paragraphs', 'sentences']",openai-embedding,False,0,False,0,0,sqrt_min_class-NN,"{'n_neighbors': 'sqrt_min_class', 'threshold': 0.01, 'weights': 'uniform'}",./data/solr/descriptions/level 0,./data/solr/code,1.0,1.0,0.45213999578325953,0.3716007382243662,0.36926935806789135,0.3564903520256828,28,1,56507,True,True,True,True,"{'client': 3, 'cloud': 112, 'cluster': 100, 'core': 126, 'filestore': 7, 'handler': 379, 'highlight': 11, 'index': 21, 'internal': 9, 'jersey': 38, 'legacy': 36, 'logging': 14, 'metrics': 127, 'packagemanager': 13, 'parser': 13, 'pkg': 8, 'query': 4, 'request': 28, 'response': 50, 'rest': 45, 'schema': 127, 'search': 337, 'security': 34, 'servlet': 33, 'spelling': 60, 'uninverting': 19, 'update': 166, 'util': 119}",9486,0.8187219708047813,0.7665343629681762,97628,10.29179843980603,3.0,20.703805944617255,False,False
26,2025-04-30 16:43:08.885935,"['paragraphs', 'sentences']",openai-embedding,False,0,False,0,0,sqrt_min_class-NN,"{'n_neighbors': 'sqrt_min_class', 'threshold': 0.01, 'weights': 'uniform'}",./data/solr/descriptions/level 0,./data/solr/code,1.0,1.0,0.7888111888111888,0.7562454839437068,0.7222453932112185,0.7243083430883487,28,1,56507,True,True,True,True,"{'client': 3, 'cloud': 112, 'cluster': 100, 'core': 126, 'filestore': 7, 'handler': 379, 'highlight': 11, 'index': 21, 'internal': 9, 'jersey': 38, 'legacy': 36, 'logging': 14, 'metrics': 127, 'packagemanager': 13, 'parser': 13, 'pkg': 8, 'query': 4, 'request': 28, 'response': 50, 'rest': 45, 'schema': 127, 'search': 337, 'security': 34, 'servlet': 33, 'spelling': 60, 'uninverting': 19, 'update': 166, 'util': 119}",1430,0.8187219708047813,0.7665343629681762,302873,211.7993006993007,108.0,326.66854712017687,True,False
27,2025-04-30 17:10:05.303581,"['paragraphs', 'sentences']",openai-embedding,False,0,False,0,0,sqrt_min_class-NN,"{'n_neighbors': 'sqrt_min_class', 'threshold': 0.01, 'weights': 'uniform'}",./data/solr/descriptions/level 1,./data/solr/code,1.0,1.0,0.44908285895003164,0.3928112654959429,0.3575696586049823,0.34805813550438497,28,1,245488,True,True,True,True,"{'client': 3, 'cloud': 375, 'cluster': 136, 'core': 301, 'filestore': 10, 'handler': 941, 'highlight': 79, 'index': 45, 'internal': 27, 'jersey': 81, 'legacy': 220, 'logging': 38, 'metrics': 215, 'packagemanager': 19, 'parser': 21, 'pkg': 13, 'query': 5, 'request': 77, 'response': 108, 'rest': 70, 'schema': 317, 'search': 1007, 'security': 54, 'servlet': 76, 'spelling': 189, 'uninverting': 61, 'update': 642, 'util': 266}",9486,0.8330396516617916,0.7169348171150939,97628,10.29179843980603,3.0,20.703805944617255,False,False
28,2025-04-30 17:10:09.911073,"['paragraphs', 'sentences']",openai-embedding,False,0,False,0,0,sqrt_min_class-NN,"{'n_neighbors': 'sqrt_min_class', 'threshold': 0.01, 'weights': 'uniform'}",./data/solr/descriptions/level 1,./data/solr/code,1.0,1.0,0.7769230769230769,0.7213982650776752,0.7370278794671768,0.7076210574984871,28,1,245488,True,True,True,True,"{'client': 3, 'cloud': 375, 'cluster': 136, 'core': 301, 'filestore': 10, 'handler': 941, 'highlight': 79, 'index': 45, 'internal': 27, 'jersey': 81, 'legacy': 220, 'logging': 38, 'metrics': 215, 'packagemanager': 19, 'parser': 21, 'pkg': 13, 'query': 5, 'request': 77, 'response': 108, 'rest': 70, 'schema': 317, 'search': 1007, 'security': 54, 'servlet': 76, 'spelling': 189, 'uninverting': 61, 'update': 642, 'util': 266}",1430,0.8330396516617916,0.7169348171150939,302873,211.7993006993007,108.0,326.66854712017687,True,False
29,2025-05-02 12:52:54.506879,"['paragraphs', 'sentences']",openai-embedding,False,0,False,0,0,sqrt_min_class-NN,"{'n_neighbors': 'sqrt_min_class', 'threshold': 0.01, 'weights': 'uniform'}",./data/solr/descriptions/level 2,./data/solr/code,1.0,1.0,0.51876449504533,0.43458455642679594,0.46007510914506744,0.425650179347368,28,1,384031,True,True,True,True,"{'client': 12, 'cloud': 828, 'cluster': 475, 'core': 1007, 'filestore': 80, 'handler': 1858, 'highlight': 184, 'index': 63, 'internal': 63, 'jersey': 110, 'legacy': 347, 'logging': 67, 'metrics': 467, 'packagemanager': 69, 'parser': 107, 'pkg': 42, 'query': 9, 'request': 256, 'response': 292, 'rest': 200, 'schema': 809, 'search': 1828, 'security': 218, 'servlet': 178, 'spelling': 310, 'uninverting': 214, 'update': 963, 'util': 697}",9486,0.8397895781951807,1.3578268634217365,97628,10.29179843980603,3.0,20.703805944617255,False,False
30,2025-05-02 12:53:01.186661,"['paragraphs', 'sentences']",openai-embedding,False,0,False,0,0,sqrt_min_class-NN,"{'n_neighbors': 'sqrt_min_class', 'threshold': 0.01, 'weights': 'uniform'}",./data/solr/descriptions/level 2,./data/solr/code,1.0,1.0,0.7839160839160839,0.725649136848652,0.764681622661117,0.7213216893868587,28,1,384031,True,True,True,True,"{'client': 12, 'cloud': 828, 'cluster': 475, 'core': 1007, 'filestore': 80, 'handler': 1858, 'highlight': 184, 'index': 63, 'internal': 63, 'jersey': 110, 'legacy': 347, 'logging': 67, 'metrics': 467, 'packagemanager': 69, 'parser': 107, 'pkg': 42, 'query': 9, 'request': 256, 'response': 292, 'rest': 200, 'schema': 809, 'search': 1828, 'security': 218, 'servlet': 178, 'spelling': 310, 'uninverting': 214, 'update': 963, 'util': 697}",1430,0.8397895781951807,1.3578268634217365,302873,211.7993006993007,108.0,326.66854712017687,True,False
